# name|lat|lon|elevation_m|radius_km
Ellisville|38.5926|-90.5871|1285|22.0
Kidira|14.4567|-12.2166|1540|22.0
Yongxing|28.9897|106.1761|391|22.0
Faratsiho|-19.4000|46.9500|170|22.0
Taguig|14.5243|121.0792|-299|22.0
Beiwangli|38.6208|115.3964|148|22.0
Bhundsi|28.3505|77.0614|1495|22.0
Alburquerque|39.2208|-7.0023|2538|22.0
Tochio-honchō|37.4764|138.9951|470|22.0
Ostrov|57.3438|28.3536|2080|22.0
Northbridge|-33.8131|151.2173|-350|22.0
Humewood-Cedarvale|43.6914|-79.4277|1028|22.0
Bonnyrigg Heights|-33.8912|150.8699|-350|22.0
Saint-Servais|50.4763|4.8366|1935|22.0
Otse|-25.0167|25.7333|-160|22.0
Viola|41.1365|-74.0824|1021|22.0
Kulathummal|8.5073|77.0815|274|22.0
Atlantis|-33.5667|18.4834|-350|22.0
Minya|28.0919|30.7581|1345|22.0
Lagunillas|10.1301|-71.2595|961|22.0
Guoliang|29.7657|105.9220|399|22.0
Gādarwāra|22.9235|78.7849|1250|22.0
Magaluf|39.5111|2.5353|2253|22.0
Yousuo|26.0253|100.0677|711|22.0
Neu-Isenburg|50.0483|8.6941|1857|22.0
Westerville|40.1262|-82.9291|1148|22.0
Crispiano|40.6038|17.2329|1750|22.0
Everswinkel|51.9260|7.8469|1847|22.0
Clamart|48.8030|2.2669|2046|22.0
Elk Grove|38.4088|-121.3716|695|22.0
Nārāyanganj|23.6135|90.5030|1089|22.0
Kheri Sāmpla|28.7781|76.7756|1513|22.0
Şūfīān|38.2775|45.9806|1701|22.0
Ostheim|50.9312|7.0441|1876|22.0
Midelt|32.6852|-4.7451|2497|22.0
Bad Lauchstädt|51.3865|11.8696|1798|22.0
Zaadi|6.3332|-5.7366|1180|22.0
Ban Phaeo|13.5907|100.1075|573|22.0
Taltal|15.5878|119.9455|-244|22.0
Campanario|38.8644|-5.6174|2510|22.0
Fondi|41.3579|13.4272|1846|22.0
Bendorf|50.4229|7.5792|1873|22.0
Brikama Ba|13.5333|-14.9333|1365|22.0
Senftenberg|51.5252|14.0016|1782|22.0
Breisach am Rhein|48.0328|7.5829|1913|22.0
São Pedro do Piauí|-5.9294|-42.7186|490|22.0
Ōkawara|38.0500|140.7336|550|22.0
Lamshang|24.8159|93.8742|987|22.0
Sumpong|8.1633|125.1183|-350|22.0
Flexeiras|-9.1975|-35.7808|327|22.0
Niagara|43.6446|-79.4071|1028|22.0
Nainpur|22.4300|80.1056|1223|22.0
Aliança|-7.6033|-35.2308|325|22.0
Bālakrishnanpatti|11.2389|78.4858|501|22.0
Carterton|-41.0183|175.5302|-350|22.0
Pawāyan|28.0663|80.1030|1445|22.0
Kongens Lyngby|55.7704|12.5038|1791|22.0
San Salvador Tizatlalli|19.2603|-99.5908|567|22.0
Chhor|25.5126|69.7844|1349|22.0
Ambohitrolomahitsy|-18.7000|47.6833|161|22.0
Kamata|35.5635|139.7210|389|22.0
La Glacerie|49.6052|-1.5818|2145|22.0
Scampia|40.9035|14.2374|1828|22.0
‘Aiea|21.3822|-157.9336|146|22.0
Paolo VI|40.5222|17.2740|1749|22.0
Haicheng|40.8516|122.7475|239|22.0
Liborina|6.6779|-75.8122|739|22.0
Geisenheim|49.9847|7.9684|1872|22.0
Kāndra|22.8517|86.0519|1178|22.0
Pendrecht|51.8715|4.4690|1914|22.0
King's Lynn|52.7517|0.3952|1994|22.0
Thới Bình|9.3558|105.0993|316|22.0
Oktyabr’skiy|55.6081|37.9774|2240|22.0
Kempen|51.3643|6.4186|1882|22.0
Niceville|30.5169|-86.4822|1288|22.0
The Peak|22.2620|114.1565|35|22.0
El Abiodh Sidi Cheikh|32.8930|0.5484|2393|22.0
McLean|38.9343|-77.1775|1083|22.0
Gualeguaychú|-33.0078|-58.5184|-350|22.0
Vaucresson|48.8408|2.1565|2048|22.0
Umm Ghuwaylīnah|25.5872|51.1499|1087|22.0
Dornstadt|48.4670|9.9443|1852|22.0
Gormi|26.6003|78.5119|1415|22.0
Žilina|49.2231|18.7394|1756|22.0
Songlingcun|40.2939|118.2714|181|22.0
Santa Cruz|14.2814|121.4161|-315|22.0
Belo Monte|-9.8283|-37.2800|355|22.0
Bobo-Dioulasso|11.1806|-4.2949|1589|22.0
Ighram Laalam|32.5238|-6.1498|2511|22.0
Mostardas|-31.1068|-50.9172|-350|22.0
Son Roca|39.6045|2.6066|2249|22.0
Nikki|9.9401|3.2107|1702|22.0
Mons|50.4541|3.9523|1958|22.0
Alhos Vedros|38.6549|-9.0237|2577|22.0
Stans|46.9581|8.3661|1911|22.0
Braddon|-35.2708|149.1357|-350|22.0
Tiszafüred|47.6167|20.7667|1736|22.0
Quimilí|-27.6461|-62.4166|-350|22.0
Han’airike|37.5417|80.1174|1573|22.0
Tibati|6.4650|12.6284|1612|22.0
Vişeu de Sus|47.7079|24.4295|1751|22.0
Cáceres|-16.0706|-57.6789|70|22.0
Umred|20.8540|79.3247|1142|22.0
Wulong|31.6544|109.4308|237|22.0
Shawnessy|50.9069|-114.0819|1228|22.0
São Raimundo do Doca Bezerra|-5.1047|-45.0772|538|22.0
Imtarfa|35.8924|14.3982|1874|22.0
Houdeng-Goegnies|50.4903|4.1751|1951|22.0
Uruará|-3.7175|-53.7367|642|22.0
Bouarfa|32.5338|-1.9621|2451|22.0
Piti Village|13.4626|144.6933|-350|22.0
Boulemane|33.3638|-4.7290|2502|22.0
Gardelegen|52.5252|11.3952|1797|22.0
Dhanbad|23.7976|86.4299|1199|22.0
Daxu|34.2824|117.5527|36|22.0
Satubinha|-4.0376|-45.2382|552|22.0
La Mure|44.9014|5.7887|2026|22.0
Ghoh|32.3299|75.6748|1638|22.0
Askiz|53.1313|90.5282|740|22.0
Artigues-près-Bordeaux|44.8589|-0.4972|2240|22.0
Nysa|50.4738|17.3344|1768|22.0
Podgornyy|53.8833|92.8000|646|22.0
Wittenberg|51.8661|12.6497|1790|22.0
Hessisch Lichtenau|51.1995|9.7186|1826|22.0
Terbuny|52.1453|38.2811|2142|22.0
Caaguazú|-25.4710|-56.0160|-350|22.0
Sanjiao|29.0503|106.7364|364|22.0
Shāhpura|25.6209|74.9249|1386|22.0
Halba|34.5428|36.0797|1422|22.0
Glenelg North|-34.9679|138.5175|-350|22.0
Muri|46.9312|7.4866|1935|22.0
Mawpat|25.5990|91.9250|1070|22.0
Choctaw|35.4976|-97.2689|1302|22.0
Kagal’nitskaya|46.8805|40.1480|1983|22.0
Old Harbour Bay|17.9092|-77.0972|1126|22.0
Blasewitz|51.0530|13.7983|1783|22.0
Chaumont|48.1112|5.1413|1977|22.0
Dalby|-27.1817|151.2620|-350|22.0
Ronciglione|42.2890|12.2148|1871|22.0
Kurchatov|50.7562|78.5419|1395|22.0
Plan-de-Cuques|43.3475|5.4640|2070|22.0
Gangārāmpur|25.4014|88.5298|1183|22.0
Wörgl|47.4891|12.0617|1820|22.0
Sibulan|9.3584|123.2850|-350|22.0
Appley Bridge|53.5778|-2.7209|2057|22.0
Scandicci|43.7542|11.1879|1882|22.0
Ban Khlong Bang Bon|13.6361|100.3775|566|22.0
Arāmbāgh|22.8833|87.7833|1144|22.0
Jessore|23.1697|89.2137|1116|22.0
Langnau|46.9394|7.7874|1926|22.0
Dampit|-8.2116|112.7493|-350|22.0
Wilnis|52.1967|4.8972|1898|22.0
Saint Pierre|-20.2215|57.5343|-263|22.0
Schweich|49.8222|6.7526|1901|22.0
Richmond|51.4617|-0.3063|2051|22.0
Lovington|32.9440|-103.3486|1133|22.0
Denny|56.0235|-3.9081|2010|22.0
Emsworth|50.8478|-0.9370|2088|22.0
Colina|-20.7133|-48.5408|122|22.0
Blaj|46.1751|23.9158|1717|22.0
Poynton|53.3500|-2.1167|2047|22.0
Zaliohouan|6.7952|-6.2355|1197|22.0
Proletariy|58.4342|31.7046|2188|22.0
Alipur|29.3824|70.9111|1563|22.0
Grabiszyn-Grabiszynek|51.0935|16.9815|1773|22.0
Bartley Green|52.4353|-1.9971|2071|22.0
Smiltene|57.4244|25.9016|2023|22.0
Florianópolis|-27.5967|-48.5492|-214|22.0
Nesttun|60.3182|5.3532|1771|22.0
Octeville|49.6261|-1.6435|2146|22.0
Limbang|4.7548|115.0101|-115|22.0
Paianía|37.9553|23.8544|1603|22.0
Ghisalba|45.5935|9.7576|1895|22.0
Türi|58.8086|25.4325|2048|22.0
Grajaú|-23.7698|-46.6711|37|22.0
Campbell|-35.2891|149.1538|-350|22.0
Lake Bluff|42.2789|-87.8342|1182|22.0
Nuporanga|-20.7309|-47.7518|140|22.0
Arumbāvūr|11.3810|78.7297|515|22.0
Waltherson|39.3465|-76.5627|1069|22.0
Mahgawān|26.4947|78.6159|1410|22.0
Laurentides|47.1334|-72.2824|981|22.0
Muban Thep Thani|13.6992|100.6941|559|22.0
Poção de Pedras|-4.7518|-44.9438|540|22.0
Sept-Îles|50.2001|-66.3821|1128|22.0
Nyyazow|41.8393|60.1317|2039|22.0
Jānjgīr|22.0092|82.5778|1190|22.0
Severnyy|50.6754|36.5587|2054|22.0
Wood-Ridge|40.8457|-74.0879|1024|22.0
González|22.8276|-98.4271|835|22.0
Laiwu|36.1928|117.6569|76|22.0
Libourne|44.9145|-0.2419|2230|22.0
Halle (Saale)|51.4816|11.9795|1797|22.0
Werther|52.0777|8.4179|1836|22.0
West Pennant Hills|-33.7457|151.0476|-350|22.0
Sikandra Rao|27.6886|78.3799|1457|22.0
Siemianowice Śląskie|50.3274|19.0290|1768|22.0
Timrå|62.4865|17.3261|1930|22.0
Lemvig|56.5486|8.3102|1794|22.0
Parmelia|-32.2578|115.8221|-350|22.0
Gelligaer|51.6644|-3.2561|2134|22.0
Thāsra|22.7983|73.2117|1220|22.0
Colchester|51.8892|0.9042|2004|22.0
Fenyi|27.8112|114.6680|31|22.0
Kandy|7.2906|80.6336|239|22.0
Bhadrāvati|13.8485|75.7050|649|22.0
Glenharvie|-26.3899|27.6159|-203|22.0
Cherry Hill Mall|39.9359|-75.0091|1043|22.0
Ségbana|10.9282|3.6943|1768|22.0
Maluñgun|6.2792|125.2817|-350|22.0
Fronteiras|-7.0881|-40.6164|441|22.0
Qo‘rg‘ontepa|40.7319|72.7618|1828|22.0
Azor|32.0243|34.8063|1350|22.0
Shiqiao|29.1983|107.8289|313|22.0
Moceşti|45.0500|26.2500|1702|22.0
Emmer-Compascuum|52.8117|7.0472|1847|22.0
San Francisco|8.5356|125.9500|-350|22.0
Kehl|48.5730|7.8152|1898|22.0
Valdoie|47.6704|6.8420|1939|22.0
Napoleon|41.3923|-84.1252|1141|22.0
Katanda|-0.8254|29.3645|1127|22.0
Tamamura|36.3000|139.1167|411|22.0
Manchester-by-the-Sea|42.5779|-70.7689|1004|22.0
Barletta|41.3143|16.2816|1770|22.0
Kiryat Gat|31.6100|34.7642|1339|22.0
Settat|33.0010|-7.6166|2528|22.0
Ribeirão Bonito|-22.0667|-48.1761|71|22.0
Senador La Rocque|-5.4425|-47.2908|565|22.0
Dispur|26.1356|91.8007|1080|22.0
Hamasaka|35.6167|134.4500|241|22.0
Kipamba|-8.2059|26.4204|889|22.0
Judendorf|47.4000|15.1000|1773|22.0
Harringay|51.5824|-0.0996|2041|22.0
Muzaffarnagar|29.4709|77.7033|1525|22.0
Makole|46.3164|15.6663|1766|22.0
Capitol Hill|38.8890|-77.0002|1081|22.0
Ciamis|-7.3257|108.3534|-350|22.0
Pennādam|11.4039|79.2416|524|22.0
Boujniba|32.9005|-6.7746|2521|22.0
Corrales|35.2378|-106.6067|1120|22.0
Andarak|39.7685|69.4640|1900|22.0
Caçu|-18.5567|-51.1308|151|22.0
Lynfield|-36.9282|174.7202|-350|22.0
Sawston|52.1209|0.1694|2018|22.0
Yudi|29.0033|108.9155|264|22.0
Ciego de Ávila|21.8422|-78.7603|1193|22.0
Napili-Honokowai|20.9753|-156.6783|102|22.0
Batobato|6.8252|126.0846|-350|22.0
Licha|36.0572|119.7833|60|22.0
Bhatgaon|21.1500|81.7000|1156|22.0
‘Alī al Gharbī|32.4619|46.6879|1410|22.0
Billingham|54.5888|-1.2903|1986|22.0
Sonsón|5.7106|-75.3107|704|22.0
Lubuklinggau|-3.2945|102.8614|-247|22.0
Jendouba|36.5011|8.7802|2076|22.0
Torban|24.7676|93.9469|984|22.0
Prydniprovsk|48.4130|35.1300|1939|22.0
Maddela|16.3414|121.6849|-313|22.0
Políchni|40.6667|22.9488|1642|22.0
Ŭnch’ŏn-ŭp|38.5656|125.4272|187|22.0
Holzkirchen|47.8766|11.7018|1824|22.0
Noisy-le-Grand|48.8498|2.5627|2036|22.0
Sirib|7.1333|125.4072|-350|22.0
Evatt|-35.2119|149.0689|-350|22.0
Udenhout|51.6092|5.1431|1905|22.0
Zhukovsky|55.5953|38.1203|2242|22.0
Selva Alegre|-16.3706|-71.5272|-350|22.0
Beluru|3.9833|114.1000|-97|22.0
Coalville|52.7225|-1.3702|2044|22.0
Nalco|20.8654|85.1828|1117|22.0
Brumadinho|-20.1433|-44.1997|225|22.0
Yirga ‘Alem|6.7500|38.4167|857|22.0
Clermont|28.5494|-81.7729|1256|22.0
Avallon|47.4900|3.9083|2028|22.0
Chelsea|51.4875|-0.1694|2046|22.0
Rehli|23.6372|79.0627|1284|22.0
Tsarevo|42.1696|27.8454|1639|22.0
Tirumuruganpūndi|11.1649|77.3084|477|22.0
Coqueiral|-21.1894|-45.4406|170|22.0
Sai Kung|22.3833|114.2667|31|22.0
Wilkes-Barre|41.2459|-75.8813|1033|22.0
Ikedachō|34.0285|133.8062|140|22.0
Shomolu|6.5389|3.3742|1487|22.0
Ezhupunna|9.8211|76.2998|360|22.0
Yol|32.1642|76.1962|1625|22.0
Conduaga|8.8620|117.4893|-168|22.0
Conway|28.5028|-81.3306|1252|22.0
Al Qadarif|14.0349|35.3834|1047|22.0
Takaba|3.3553|40.2228|746|22.0
Kampung Hutan Arau|6.4294|100.2817|303|22.0
Chennimalai|11.1638|77.6039|481|22.0
Plaine des Papayes|-20.0650|57.5725|-264|22.0
Wattrelos|50.7012|3.2181|1971|22.0
Rājūra|19.7795|79.3646|1082|22.0
Meliana|39.5333|-0.3333|2351|22.0
Jarābulus|36.8175|38.0111|1516|22.0
Königsbrunn|48.2751|10.8918|1835|22.0
Caiçara do Norte|-5.0625|-36.0501|361|22.0
Hindoria|23.9034|79.5686|1294|22.0
Limmer|52.3753|9.6908|1815|22.0
Jorf|31.4944|-4.4060|2481|22.0
Mezőberény|46.8167|21.0333|1726|22.0
Balch Springs|32.7287|-96.6228|1266|22.0
Oxford|39.5070|-84.7452|1189|22.0
Damanhur|31.0341|30.4682|1392|22.0
Rüsselsheim am Main|49.9896|8.4225|1863|22.0
Bex|46.2497|7.0098|1961|22.0
Babo-Pangulo|15.0833|120.5167|-271|22.0
Koreatown|34.0578|-118.3009|602|22.0
Cornuda|45.8315|12.0060|1837|22.0
Sicklerville|39.7173|-74.9693|1046|22.0
Bestensee|52.2398|13.6373|1784|22.0
Nova Ibiá|-13.8100|-39.6256|358|22.0
New Dorp Beach|40.5654|-74.1029|1028|22.0
Mandera|3.9373|41.8569|671|22.0
Ko Samui|9.5357|99.9357|442|22.0
Tarawa|1.3278|172.9770|-350|22.0
Whalan|-33.7570|150.8040|-350|22.0
Villa de Soto|-30.8552|-64.9850|-350|22.0
Fleurance|43.8494|0.6630|2225|22.0
Savino|56.5930|41.2131|2310|22.0
Aywaille|50.4741|5.6768|1914|22.0
Ekuvukeni|-28.4675|30.1551|-273|22.0
Staritsa|56.5054|34.9340|2206|22.0
Dourbali|11.8062|15.8669|1778|22.0
Takaro|-40.3579|175.5897|-350|22.0
Major Vieira|-26.3678|-50.3281|-220|22.0
Alfter|50.7333|7.0167|1880|22.0
Thornlie|-32.0600|115.9550|-350|22.0
Heerlen|50.8837|5.9815|1900|22.0
Turka|49.1536|23.0293|1770|22.0
Tselinnoye|54.5039|63.6765|1995|22.0
Warren|41.8439|-79.1450|1059|22.0
Crystal Palace|51.4193|-0.0785|2045|22.0
Piwniczna-Zdrój|49.4406|20.7142|1762|22.0
Candelaria|18.4041|-66.2088|1057|22.0
Naolinco de Victoria|19.6547|-96.8732|714|22.0
Iwamizawa|43.2003|141.7597|801|22.0
Pippara|16.7167|81.5500|911|22.0
Curral de Dentro|-15.9375|-41.8444|343|22.0
Shumerlya|55.5005|46.4129|2325|22.0
Cee|42.9547|-9.1880|2544|22.0
Baoutifla|7.2343|-6.4748|1222|22.0
Valley Ridge|51.0972|-114.2569|1226|22.0
Bituruna|-26.1614|-51.5525|-261|22.0
Welisara|7.0281|79.9014|207|22.0
Kilsyth|55.9760|-4.0592|2016|22.0
Windermere|54.3809|-2.9071|2036|22.0
Azeitão|38.5192|-9.0139|2577|22.0
Rawson|-43.3003|-65.1056|-350|22.0
Changyŏn|38.2508|125.0961|169|22.0
Karlsfeld|48.2270|11.4757|1825|22.0
Rancho Santa Margarita|33.6409|-117.6031|611|22.0
Kyoto|35.0211|135.7538|244|22.0
Valjevo|44.2751|19.8982|1708|22.0
Ratangarh|24.8167|75.1167|1345|22.0
Altagracia de Orituco|9.8600|-66.3814|968|22.0
Noale|45.5460|12.0645|1838|22.0
Vuzenica|46.5966|15.1635|1773|22.0
Toledo|10.3773|123.6386|-350|22.0
Zolochiv|50.2799|35.9818|2027|22.0
San Benito Abad|8.9290|-75.0271|864|22.0
Tosayamadachō-nakano|33.6000|133.6833|115|22.0
Heyuan|23.7333|114.6833|15|22.0
Al Hilāliyya|14.9398|33.2340|1148|22.0
Kyurdarmir|40.3426|48.1565|1846|22.0
Floleu|6.8440|-8.1255|1130|22.0
Halapitan|7.9175|125.3300|-350|22.0
Abertridwr|51.5958|-3.2683|2137|22.0
Balitha|20.3893|72.9135|1065|22.0
San Antonio Aguas Calientes|14.5468|-90.7805|657|22.0
Royal Oak|51.1435|-114.2224|1226|22.0
Lakinsk|56.0193|39.9485|2282|22.0
Axixá|-2.8369|-44.0533|542|22.0
Santa Maria Maior|32.6484|-16.8909|2448|22.0
Donnybrook|53.3137|-6.2227|2171|22.0
Palapye|-22.5461|27.1251|35|22.0
San Agustín|1.8788|-76.2672|450|22.0
Dewas|22.9658|76.0553|1249|22.0
Bangolo|7.0123|-7.4864|1167|22.0
Montélimar|44.5547|4.7547|2068|22.0
Kozanów|51.1445|16.9694|1774|22.0
Ramstein-Miesenbach|49.4445|7.5553|1890|22.0
Nova Vodolaha|49.7199|35.8696|2004|22.0
Plombières|50.7366|5.9592|1903|22.0
Baddowāl|30.8611|75.7469|1595|22.0
Saint-Galmier|45.5979|4.3109|2059|22.0
May Cadera|14.0729|36.5683|996|22.0
Gharghoda|22.1743|83.3517|1191|22.0
El Hamma|33.8915|9.7963|2073|22.0
Batchworth|51.6340|-0.4642|2050|22.0
Shatrovo|56.5198|64.6330|1897|22.0
Pujali|22.4679|88.1452|1124|22.0
Nalloor|8.3064|77.2240|261|22.0
Neerpelt|51.2281|5.4427|1905|22.0
Slonim|53.0875|25.3171|1894|22.0
Gorgoram|12.6396|10.7042|1876|22.0
Takamatsu|34.3333|134.0500|162|22.0
Renhe|26.4167|101.0167|663|22.0
Monte Castelo|-26.4622|-50.2311|-221|22.0
Margate|26.2445|-80.2064|1238|22.0
Kalihi-Palama|21.3261|-157.8759|144|22.0
Anguo|34.8306|116.8194|57|22.0
Las Pedroñeras|39.4500|-2.6739|2425|22.0
Socorro|6.4684|-73.2602|793|22.0
Borodinskiy|53.9986|37.8179|2192|22.0
Boca Chica|18.4500|-69.6000|1102|22.0
Forest|32.3646|-89.4742|1303|22.0
Zaki Biam|7.5067|9.6104|1650|22.0
Xhafzotaj|41.3444|19.5475|1700|22.0
Nagaoka|37.4500|138.8500|464|22.0
Wolvega|52.8755|5.9969|1864|22.0
Bihār Sharīf|25.2008|85.5239|1258|22.0
Stanovoye|52.7612|38.3439|2163|22.0
Poble Sec|41.3745|2.1633|2229|22.0
Rāiganj|25.6128|88.1245|1199|22.0
Mado Gashi|0.7311|39.1739|775|22.0
Fornacette|43.6702|10.5851|1900|22.0
Thān|22.5742|71.1994|1185|22.0
Fond du Sac|-20.0473|57.5840|-264|22.0
Orono|44.9714|-93.6044|1211|22.0
Hekelgem|50.9057|4.1077|1944|22.0
Kottingbrunn|47.9510|16.2272|1761|22.0
Majie|25.0319|102.6380|587|22.0
Francavilla Fontana|40.5312|17.5852|1741|22.0
Debar|41.5229|20.5220|1683|22.0
Weatherford|32.7593|-97.7973|1250|22.0
San Juan de Urabá|8.7592|-76.5297|822|22.0
Padua|5.1343|-75.1400|679|22.0
Kūhdasht|33.5333|47.6100|1480|22.0
Calenberger Neustadt|52.3708|9.7286|1815|22.0
Andreapol’|56.6509|32.2640|2152|22.0
Yonge-St.Clair|43.6879|-79.3979|1028|22.0
Neufchâteau|48.3556|5.6960|1956|22.0
Sarezzo|45.6607|10.1969|1883|22.0
Tawakule|37.7588|80.2165|1569|22.0
Kannamangalam|11.0754|75.9852|449|22.0
Overschie|51.9386|4.4277|1914|22.0
Oranit|32.1317|34.9909|1351|22.0
Gubat|12.9206|124.1231|-350|22.0
Kopong|-24.4833|25.8833|-122|22.0
Bawhan|19.8677|96.8319|814|22.0
Rāni|25.3503|73.3089|1367|22.0
Bermuda Dunes|33.7428|-116.2892|676|22.0
Trenzano|45.4773|10.0107|1890|22.0
Bole|44.8933|82.0699|1377|22.0
Utsunomiya|36.5667|139.8833|448|22.0
Van Buren|35.4368|-94.3483|1316|22.0
Djanet|24.5553|9.4850|2133|22.0
Fruitland|44.0077|-116.9166|1090|22.0
Pato Bragado|-24.6264|-54.2247|-290|22.0
Lisovyi Masyv|50.4725|30.6311|1919|22.0
Kraksaan|-7.7584|113.3962|-350|22.0
Vallejuelo|18.6535|-71.3343|1120|22.0
Hara|34.0430|133.9268|144|22.0
Tuntenhausen|47.9351|12.0152|1818|22.0
Sandnes|58.8524|5.7352|1785|22.0
Wexford|52.3342|-6.4575|2213|22.0
Viranşehir|37.2235|39.7552|1551|22.0
Kisilevsk|53.9962|86.6485|879|22.0
Itaim Bibi|-23.5858|-46.6824|45|22.0
Elayavur|11.8892|75.4124|501|22.0
Hiroshima|34.4000|132.4500|128|22.0
Darāw|24.4080|32.9232|1237|22.0
Sélibaby|15.1585|-12.1843|1592|22.0
Hiré|6.1888|-5.2946|1186|22.0
Hirdepur|23.8272|79.4235|1292|22.0
Bragança Paulista|-22.9527|-46.5442|76|22.0
Tracuateua|-1.0761|-46.9031|610|22.0
Melsele|51.2229|4.2820|1932|22.0
Rinconada|19.3565|-96.5680|709|22.0
La Tour-de-Peilz|46.4531|6.8586|1961|22.0
Lafayette|37.8858|-122.1180|635|22.0
Naro Moru|-0.1636|37.0177|864|22.0
Ciyun|29.0754|106.2056|389|22.0
Choisy-le-Roi|48.7685|2.4187|2042|22.0
Los Alamos|35.8881|-106.3070|1150|22.0
Somerset|40.0084|-79.0781|1091|22.0
Zara|39.8978|37.7583|1640|22.0
Kodur|11.0153|76.0701|446|22.0
Chita|35.0027|136.8642|274|22.0
Vinovo|44.9467|7.6325|1967|22.0
Sérigbangan|5.5278|-6.7126|1083|22.0
Protaras|35.0125|34.0583|1440|22.0
Molėtai|55.2247|25.4169|1953|22.0
Shirahamachō-usazakiminami|34.7833|134.7167|203|22.0
San Pedro Tultepec|19.2651|-99.5093|571|22.0
Zahedan|29.4963|60.8629|1470|22.0
Nova Praha|48.5687|32.9043|1899|22.0
Topchānchi|23.9038|86.1979|1207|22.0
Jishu|44.3167|126.8000|466|22.0
Akil|20.2654|-89.3473|1014|22.0
Barique|-8.8333|126.0667|-350|22.0
Mulifanua|-13.8318|-172.0360|-350|22.0
Garabogaz|41.5401|52.5734|1976|22.0
Kétasso|5.7587|-5.0338|1162|22.0
Gölhisar|37.1459|29.5088|1519|22.0
Thekkumkara|10.2819|76.2132|394|22.0
Bitche|49.0523|7.4299|1899|22.0
Aratokō|38.1844|140.0931|538|22.0
Marianna|30.7744|-85.2269|1282|22.0
Holešovice|50.1047|14.4495|1778|22.0
Rosignano Solvay-Castiglioncello|43.3895|10.4361|1909|22.0
Descanso|-26.8261|-53.5017|-350|22.0
Guanare|9.0393|-69.7336|940|22.0
Azitan|34.7086|103.3128|483|22.0
Delavan|42.6331|-88.6437|1187|22.0
Coquitlam Town Centre|49.2770|-122.7967|1048|22.0
Allston|42.3584|-71.1259|1004|22.0
Minami-ōi|35.5928|139.7337|391|22.0
Kozáni|40.2993|21.7898|1656|22.0
Marrero|29.8994|-90.1004|1280|22.0
Cela|-11.4217|15.1235|509|22.0
Damxung|30.4780|91.1055|1124|22.0
Thal|47.4668|9.5664|1873|22.0
Icheon-si|37.2792|127.4425|165|22.0
Eṭ Ṭaiyiba|32.2662|35.0089|1355|22.0
Duvenstedt|53.7081|10.1044|1801|22.0
Jāmai|22.1964|78.5919|1213|22.0
Ranchlands|51.1167|-114.1833|1227|22.0
Kampong Rimba|4.9167|114.9000|-108|22.0
Agua Blanca Sur|15.2500|-87.8833|811|22.0
Diónysos|38.1046|23.8794|1604|22.0
Sanchuan|26.7504|100.6589|679|22.0
Sandusky|41.4489|-82.7080|1117|22.0
Sil-li|39.4947|125.4736|227|22.0
Kresttsy|58.2478|32.5180|2201|22.0
Petite-Rosselle|49.2118|6.8561|1910|22.0
Luduş|46.4833|24.1000|1723|22.0
Idrī|27.4471|13.0517|2005|22.0
Westerly|41.3776|-71.8273|1010|22.0
Ibitiara|-12.6522|-42.2178|403|22.0
Weston|44.8908|-89.5476|1148|22.0
Yahyalı|38.1023|35.3570|1545|22.0
Old Windsor|51.4581|-0.5867|2059|22.0
Xibing|26.9814|119.7247|-133|22.0
Miadanandriana|-19.0333|47.7833|152|22.0
Ibitinga|-21.7578|-48.8289|67|22.0
Pameungpeuk|-7.0183|107.6039|-350|22.0
Yermakovskoye|53.2753|92.4004|669|22.0
Swainsboro|32.5974|-82.3337|1247|22.0
Bad Aibling|47.8638|12.0106|1818|22.0
L’Arbaa Naït Irathen|36.6311|4.1986|2243|22.0
Ixtapa|20.7160|-105.2051|393|22.0
Uelsen|52.5000|6.8833|1855|22.0
Grindsted|55.7573|8.9275|1796|22.0
Hillside-Quadra|48.4447|-123.3560|1010|22.0
Carleton Place|45.1334|-76.1494|982|22.0
Dickson|36.0770|-87.3878|1277|22.0
Umarkot|25.3633|69.7418|1340|22.0
Tsz Wan Shan|22.3525|114.2002|34|22.0
Cave Spring|37.2276|-80.0128|1153|22.0
Corbii Mari|44.5500|25.5000|1688|22.0
Thilogne|15.9239|-13.6578|1590|22.0
Ercolano|40.8078|14.3501|1825|22.0
Jayrūd|33.8071|36.7386|1397|22.0
Dededo Village|13.5178|144.8391|-350|22.0
Anxiang|38.3834|114.5405|152|22.0
Somers Point|39.3176|-74.5946|1047|22.0
Campogalliano|44.6887|10.8470|1879|22.0
Wenshang|35.7275|116.4961|79|22.0
Raghunandanpur|24.6508|87.9728|1184|22.0
Minato|34.2152|135.1501|184|22.0
Alangad|10.1019|76.2910|381|22.0
Chernomorskoye|45.5066|32.6978|1784|22.0
San Po Kong|22.3355|114.1967|34|22.0
Cajueiro|-9.3967|-36.1536|334|22.0
Oberndorf|48.2905|8.5722|1884|22.0
Lüderitz|-26.6481|15.1538|-350|22.0
Edinburgh of the Seven Seas|-37.0676|-12.3116|-194|22.0
H̱atsor HaGelilit|32.9805|35.5424|1373|22.0
Polichalur|12.9891|80.1418|651|22.0
Shāntipur|23.2472|88.4330|1138|22.0
Bandar-e Anzalī|37.4732|49.4579|1724|22.0
Jinji|23.2281|110.8261|189|22.0
Veluthūr|10.5397|76.2237|413|22.0
Elland|53.6851|-1.8388|2028|22.0
Oyonnax|46.2592|5.6573|2001|22.0
